t,ia,ib,ic
6.100000000000369,4.708723017261731,42.4732723060738,-47.18199532333551
6.1010000000003695,-14.022114692002402,50.4016020311891,-36.3794873391867
6.10200000000037,-34.471710380272,54.968797333254,-20.497086952982
6.103000000000369,-49.74799190811271,53.8180480252632,-4.07005611715054
6.10400000000037,-59.9573391223727,47.2435851452738,12.7137539770988
6.10500000000037,-64.82077996440199,34.628358993621,30.192420970780898
6.106000000000369,-62.84312673955421,19.6039228532648,43.239203886289395
6.10700000000037,-55.391506241711795,3.84701487611562,51.5444913655962
6.108000000000369,-42.173863432461,-12.815946310842099,54.989809743303205
6.1090000000003695,-23.7570002945504,-29.9215402263492,53.6785405208996
6.1100000000003805,-5.01333379350218,-42.2132521327622,47.2265859262644
6.11100000000038,14.030277760478402,-50.4133598068577,36.3830820463794
6.11200000000038,34.5632727106341,-55.1374497101991,20.574176999565
6.113000000000381,49.87446161214971,-53.9926660957518,4.1182044836021
6.11400000000038,59.86239968246161,-46.983592069504496,-12.878807612957198
6.11500000000038,64.76461462362329,-34.6676922840024,-30.0969223396208
6.116000000000381,63.0729876663881,-19.767764305722398,-43.3052233606657
6.11700000000038,55.3615291328685,-3.6759901703451097,-51.6855389625234
6.1180000000003805,42.0647996875417,12.7972929795277,-54.8620926670694
6.11900000000038,23.7205614652003,29.8552752085348,-53.575836673735104
6.12000000000038,4.8819018721026906,42.2976240363747,-47.179525908477295
6.121000000000381,-13.775623213828199,50.4019641234193,-36.6263409095911
6.12200000000038,-34.7591658067043,55.16510940029,-20.4059435935857
6.12300000000038,-49.82747995927421,53.8297040426554,-4.00222408338127
6.124000000000381,-59.643341839299204,46.9791928561046,12.664148983194599
6.12500000000038,-64.8839509820583,34.871367694186695,30.0125832878715
6.1260000000003805,-63.120993288397294,19.630772738161603,43.4902205502358
6.12700000000038,-55.18825654048229,3.56025505764916,51.6280014828331
6.12800000000038,-42.0250194988986,-12.7560392682985,54.7810587671971
6.129000000000381,-23.975732877094302,-29.676780010692102,53.652512887786294
6.13000000000038,-4.94476735849592,-42.371887799065796,47.316655157561705
6.13100000000038,13.9476345944206,-50.4688498948859,36.5212153004653
6.132000000000381,34.813501212248,-55.1227534245815,20.3092522123335
6.13300000000038,49.63293348143829,-53.7778173163062,4.14488383486783
6.1340000000003805,59.728940836454896,-47.09226761310799,-12.6366732233469
6.13500000000038,65.0912573120589,-34.9180835767024,-30.173173735356396
6.13600000000038,62.9839238376633,-19.4802109589117,-43.5037128787516
6.137000000000381,55.19993649466479,-3.6925697619918196,-51.507366732673
6.13800000000038,42.1191845187879,12.692327401511399,-54.8115119202993
6.13900000000038,23.9882472596019,29.760831851138896,-53.749079110740794
6.14000000000039,4.69560065543835,42.5393507679232,-47.2349514233615
6.14100000000039,-14.034300100056699,50.392866677517006,-36.3585665774603
6.142000000000389,-34.5117157084402,54.9686502604761,-20.4569345520359
6.14300000000039,-49.692807588565394,53.8910416323309,-4.19823404376557
6.14400000000039,-59.914089477974905,47.171780335267,12.742309142707901
6.1450000000003895,-64.9107455585239,34.6725390181601,30.2382065403638
6.14600000000039,-62.8329344411265,19.5455043595655,43.287430081561006
6.14700000000039,-55.351667627555294,3.8386478151742596,51.513019812381
6.14800000000039,-42.173006411107295,-12.795937768134301,54.9689441792416
6.14900000000039,-23.8065186758959,-29.9174299386205,53.7239486145164
6.150000000000389,-4.99282051129493,-42.2450794525273,47.2378999638222
6.15100000000039,13.9443677050107,-50.3258802473882,36.3815125423775
6.15200000000039,34.652925223622304,-55.1957767176888,20.542851494066397
6.1530000000003895,49.86331731462789,-53.899005365757596,4.03568805112968
6.15400000000039,59.907335111151,-47.112044789075796,-12.7952903220752
6.15500000000039,64.74366451407411,-34.6235139563874,-30.1201505576867
6.15600000000039,62.9963838049653,-19.737101874407198,-43.2592819305581
6.15700000000039,55.4607592374467,-3.81166467556881,-51.6490945618779
6.158000000000389,42.076835438371894,12.8389830684463,-54.9158185068182
6.15900000000039,23.6888285437817,29.9257184507141,-53.614546994495896
6.16000000000039,5.01698234574456,42.2411822602565,-47.2581646060011
6.1610000000003895,-13.877127985051201,50.3889577999233,-36.5118298148722
6.16200000000039,-34.7671757659695,55.2012676093963,-20.4340918434268
6.16300000000039,-49.8961576969159,53.8037310909842,-3.90757339406835
6.16400000000039,-59.6873443486666,47.033304832518205,12.6540395161484
6.16500000000039,-64.7842404170833,34.8087328204004,29.975507596682895
6.166000000000389,-63.153305155730294,19.7047587541129,43.448546401617406
6.16700000000039,-55.3219106847659,3.6609445383885495,51.6609661463773
6.16800000000039,-41.940548229704596,-12.8853096047065,54.8258578344111
6.1690000000003895,-23.8865110781876,-29.674896500002305,53.5614075781899
6.1700000000004005,-4.96929453731892,-42.3563206528791,47.325615190198
6.171000000000401,13.9094467277411,-50.4943127518466,36.5848660241055
6.1720000000004,34.8336826946991,-55.134353564369704,20.3006708696706
6.173000000000401,49.67975107243571,-53.78965242168611,4.10990134925039
6.174000000000401,59.673006058527,-47.0572462829486,-12.6157597755784
6.1750000000004,65.0433035571361,-34.920848357305395,-30.1224551998307
6.176000000000401,63.002423793515796,-19.4913591066281,-43.5110646868878
6.1770000000004,55.21036209189,-3.65762361664504,-51.552738475245
6.1780000000004005,42.0936156420288,12.7066720140485,-54.8002876560773
6.179000000000401,24.023927090409604,29.702768050209304,-53.726695140618894
6.1800000000004,4.70203064841947,42.5623377091292,-47.264368357548705
6.181000000000401,-13.9340416367753,50.3466347099986,-36.4125930732233
6.182000000000401,-34.6316242941028,55.017860153425,-20.3862358593222
6.1830000000004,-49.668664371888894,53.874557177887496,-4.20589280599862
6.184000000000401,-59.8690972375106,47.154176467320006,12.714920770190599
6.1850000000004,-64.9995935869559,34.7560434043815,30.243550182574396
6.1860000000004005,-62.8323620629758,19.496174837540103,43.3361872254358
6.187000000000401,-55.297018434339705,3.80451434965078,51.4925040846889
6.1880000000004,-42.191795770486,-12.689661349881598,54.88145712036761
6.189000000000401,-23.8406203523999,-29.928765649679498,53.769386002079294
6.190000000000401,-4.98129470318421,-42.325020556642606,47.306315259826796
6.1910000000004,13.9831062214652,-50.320591718622396,36.3374854971572
6.192000000000401,34.6335748748958,-55.15185975367121,20.5182848787754
6.1930000000004,49.827816565656995,-53.9143164836911,4.0864999180340495
6.1940000000004005,59.937925133171206,-47.1580046301262,-12.779920503045002
6.195000000000401,64.7928008951873,-34.611119669436604,-30.181681225750697
6.1960000000004,62.885673022385596,-19.668161916522397,-43.2175111058631
6.197000000000401,55.382681081812706,-3.7410048432648395,-51.641676238547895
6.198000000000401,42.1662527773373,12.809734587720301,-54.975987365057605
6.1990000000004,23.7393574004823,29.895404442404104,-53.6347618428864
6.2000000000004105,4.773177783688929,42.27326296753179,-47.0464407512207
6.20100000000041,-13.6960496966986,50.2920650088274,-36.5960153121288
6.20200000000041,-34.6546386110169,55.1838206835585,-20.5291820725416
6.20300000000041,-49.922819350998104,53.8519802050821,-3.9291608540840204
6.20400000000041,-59.772092109808504,47.0435477696527,12.728544340155802
6.20500000000041,-64.739996311641,34.7440525273302,29.9959437843108
6.20600000000041,-63.1263141135306,19.741128480506102,43.3851856330245
6.20700000000041,-55.389050365943795,3.6870365832173198,51.702013782726496
6.2080000000004105,-41.9279064738921,-12.915675147403,54.8435816212951
6.20900000000041,-23.848498392054502,-29.7458037087988,53.5943021008533
6.21000000000041,-4.970714876363259,-42.277449504864705,47.248164381227895
6.21100000000041,13.977207924419199,-50.5411794739612,36.563971549541996
6.21200000000041,34.7337496165942,-55.0829792950037,20.349229678409603
6.21300000000041,49.714032802875394,-53.8057697430335,4.09173694015806
6.21400000000041,59.682808055084294,-47.0480589231352,-12.6347491319491
6.21500000000041,64.9687281883893,-34.903748226933,-30.0649799614563
6.21600000000041,63.0584674726734,-19.539212269045,-43.5192552036284
6.21700000000041,55.181115701971294,-3.61024265360451,-51.57087304836679
6.21800000000041,42.0610588687223,12.740667860162699,-54.801726728885
6.21900000000041,24.022028514180697,29.674403393660196,-53.6964319078408
6.22000000000041,4.773992431514491,42.492600659945104,-47.266593091459505
6.22100000000041,-13.929581723991499,50.417240383003104,-36.4876586590115
6.22200000000041,-34.6867435685,55.023600202427595,-20.3368566339275
6.22300000000041,-49.652620266148396,53.8406914659548,-4.18807119980637
6.22400000000041,-59.812730320880796,47.130883839734295,12.6818464811465
6.22500000000041,-65.0171878793765,34.8235537775873,30.193634101789197
6.22600000000041,-62.9250013300741,19.4856121003206,43.4393892297534
6.22700000000041,-55.2137045393611,3.74225763837464,51.4714469009865
6.22800000000041,-42.1727905297681,-12.7335074733655,54.9062980031336
6.22900000000041,-23.9171147237746,-29.8153523882579,53.7324671120325
6.23000000000042,-4.98850655389353,-42.361350285132104,47.349856839025605
6.23100000000042,14.1688469173826,-50.4148962019635,36.2460492845809
6.232000000000419,34.5171449629265,-55.029405715915004,20.5122607529886
6.23300000000042,49.7619476880625,-53.9931150388488,4.2311673507863095
6.234000000000419,59.8845644542766,-47.1239493151163,-12.760615139160302
6.2350000000004195,64.9310682741721,-34.619883878396394,-30.311184395775598
6.23600000000042,62.83112834606499,-19.6082491534953,-43.22287919256971
6.237000000000419,55.3047714448437,-3.7104315820900897,-51.5943398627536
6.23800000000042,42.23096103680071,12.772927906228599,-55.003888943029395
6.23900000000042,23.7464732916729,29.893351270144702,-53.639824561817505
6.240000000000419,4.97272819284274,42.225373375390504,-47.1981015682333
6.24100000000042,-13.822519977510199,50.280573698222504,-36.4580537207124
6.242000000000419,-34.6926263223047,55.236513173415396,-20.5438868511107
