t,load
4.0999999999997,-0.0896449924157877
4.1009999999997,0.878724416234043
4.1019999999997,0.623993357979496
4.1029999999997,-0.0891613578468405
4.10399999999971,-0.509415583702382
4.10499999999971,0.38799334940290003
4.105999999999709,0.9515653949297579
4.10699999999971,0.23947127519630604
4.10799999999971,-0.31117387093728605
4.1089999999997096,-0.324234692969414
4.10999999999971,0.611986281123671
4.110999999999709,0.840170485761672
4.11199999999971,-0.17542534734075402
4.11299999999971,-0.594159451092585
4.1139999999997094,0.228010777044488
4.11499999999971,1.10828091594691
4.11599999999971,0.5234330806318379
4.11699999999971,-0.562954682003198
4.11799999999971,-0.0571359005389495
4.118999999999709,0.942933049113355
4.11999999999971,1.20016019589499
4.12099999999971,-0.38993706249478005
4.1219999999997095,-0.31496600513314
4.12299999999971,0.41265831306687295
4.12399999999971,1.0775770829720699
4.12499999999971,0.0677849540277342
4.12599999999971,-0.633277194588715
4.126999999999709,0.113865982871547
4.12799999999971,0.8494030636929158
4.12899999999971,0.546945346928666
4.1299999999997095,-0.296383233397878
4.13099999999971,-0.42618031404502293
4.13199999999971,0.616195410280941
4.13299999999971,0.922728761733917
4.133999999999721,0.14299477548661
4.13499999999972,-0.7274262574592879
4.13599999999972,-0.0916289458289639
4.136999999999721,1.0794434450063901
4.13799999999972,0.4427940061675821
4.1389999999997205,0.149855575931272
4.139999999999721,-0.315016744497847
4.14099999999972,0.45078757387416296
4.141999999999721,0.9617056929751341
4.14299999999972,0.14963970109245903
4.14399999999972,-0.40499460651127
4.144999999999721,-0.0499655473767821
4.14599999999972,0.8605606570971229
4.1469999999997205,0.6968970969352021
4.147999999999721,-0.34452994188660896
4.14899999999972,-0.6063772749938721
4.149999999999721,0.330035031398281
4.15099999999972,1.10943467435855
4.15199999999972,-0.121559434945649
4.152999999999721,-0.7089837759115709
4.15399999999972,0.141262415751845
4.1549999999997205,1.19711422685714
4.155999999999721,0.9608966205831991
4.15699999999972,-0.5489529766545029
4.157999999999721,-0.205723987785458
4.15899999999972,0.7016612452564069
4.15999999999972,0.95357542539976
4.160999999999721,-0.0431855831422593
4.16199999999972,-0.29289142420476
4.1629999999997205,0.118660834989289
4.16399999999973,0.92106977357494
4.16499999999973,0.245647782968904
4.16599999999973,-0.42239139683220295
4.16699999999973,-0.2281967169359
4.16799999999973,0.6884259970590021
4.16899999999973,0.647066415689861
4.16999999999973,0.115399893996461
4.17099999999973,-0.49652852899915
4.17199999999973,0.259943126718224
4.17299999999973,1.00116439369209
4.17399999999973,0.5433244106241889
4.17499999999973,-0.313749761407094
4.17599999999973,-0.216173949005989
4.17699999999973,1.03919675272267
4.17799999999973,0.9002271508061992
4.17899999999973,0.38350021631736503
4.17999999999973,-0.45577752969201707
4.18099999999973,0.00772274018480994
4.18199999999973,1.17660843624158
4.18299999999973,0.509123727733277
4.18399999999973,-0.651996283474148
4.18499999999973,-0.541914746853722
4.18599999999973,0.661802964309747
4.18699999999973,1.0934414179041199
4.18799999999973,-0.46194854267434393
4.18899999999973,-0.684880156653402
4.18999999999973,0.137046253950975
4.19099999999973,1.02684722104211
4.19199999999973,0.327102411987185
4.19299999999973,-0.822764214164129
4.19399999999974,-0.0245150312945951
4.19499999999974,1.09976692373112
4.19599999999974,1.0274924595441
4.19699999999974,-0.18924966104205398
4.19799999999974,-0.240852215543462
4.1989999999997405,0.395573038004595
4.19999999999974,0.886250742256107
4.20099999999974,0.38841465735696995
4.20199999999974,-0.28108147459683197
4.20299999999974,-0.23301820202944196
4.20399999999974,0.680858748844955
4.20499999999974,0.45268460174798897
4.20599999999974,0.0767354674448749
4.2069999999997405,-0.5168891372038
4.20799999999974,0.241515703982107
4.20899999999974,0.916454353169297
4.20999999999974,0.461024475669775
4.21099999999974,-0.353226597743505
4.21199999999974,0.0409527981115707
4.21299999999974,0.9436336119739929
4.21399999999974,0.967432008820432
4.2149999999997405,-0.10060959825656698
4.21599999999974,-0.703361452410065
4.21699999999974,0.48774687772452796
4.21799999999974,1.21759178158582
4.21899999999974,0.34063661230373504
4.21999999999974,-0.58456913594177
4.22099999999974,-0.4282108886687971
4.22199999999974,0.866590814283521
4.22299999999975,0.755978337816872
4.223999999999751,-0.5999478219022399
4.22499999999975,-0.64949724776187
4.22599999999975,0.29026333441626195
4.22699999999975,1.07675694513995
4.22799999999975,-0.222384097853843
4.2289999999997505,-0.391358909949923
4.22999999999975,0.0161487370350125
4.23099999999975,0.8566504616392371
4.231999999999751,0.702687442781345
4.23299999999975,-0.177757175715026
4.23399999999975,-0.269999130290214
4.23499999999975,0.6360455124774499
4.23599999999975,0.899660369763812
4.2369999999997505,0.31118368909696803
4.23799999999975,-0.478765516003833
4.23899999999975,-0.022525208978872998
4.239999999999751,0.7261585039461371
4.24099999999975,0.575244150179829
4.24199999999975,-0.00856055129947449
4.24299999999975,-0.45706800039829104
4.24399999999975,0.6266530386437629
4.2449999999997505,0.9619699183963901
4.24599999999975,0.547738845748415
4.24699999999975,-0.5839083713450479
4.247999999999751,0.078004838501663
4.24899999999975,1.06081519106142
4.24999999999975,0.8295073953575179
4.25099999999975,-0.151570185713996
4.25199999999975,-0.38293515378743104
4.252999999999759,0.6770180653817329
4.25399999999976,1.19109256857132
4.25499999999976,-0.107425573573997
4.2559999999997595,-0.803607700781343
4.25699999999976,0.114070220352607
4.25799999999976,1.08165317720809
4.25899999999976,0.418318335583692
4.25999999999976,-0.521799931480068
4.260999999999759,-0.386559804629952
4.26199999999976,0.7974112660516651
4.26299999999976,0.906191473557445
4.2639999999997595,-0.19082705599560298
4.26499999999976,-0.7521099548521579
4.26599999999976,-0.0590905671966087
4.26699999999976,0.9439990091840871
4.26799999999976,0.391883723634028
4.268999999999759,-0.29039813417071997
4.26999999999976,-0.184591071233548
4.27099999999976,0.6226483777378249
4.2719999999997595,0.825022480551991
4.27299999999976,0.255521623096846
4.27399999999976,-0.534281862320073
4.27499999999976,0.26213498904662197
4.27599999999976,0.9689671870672059
4.276999999999759,0.7011629260731861
4.27799999999976,-0.34160677858476696
4.27899999999976,-0.38180570210928
4.2799999999997596,0.641600546486399
4.28099999999976,0.874793904955968
4.28199999999976,0.23415395072715
4.28299999999977,-0.808231639370136
4.28399999999977,0.10716304641118199
4.28499999999977,1.19999394207627
4.2859999999997695,0.35175485361676395
4.28699999999977,-0.6794225641741529
4.28799999999977,-0.244328553052571
4.28899999999977,0.9210956038950721
4.28999999999977,0.8204167714148851
4.29099999999977,-0.138281167533504
4.29199999999977,-0.367081601457448
4.29299999999977,0.336757124017509
4.29399999999977,1.3371622729208
4.29499999999977,0.0319407298246519
4.29599999999977,-0.699832759062789
4.29699999999977,-0.0737320200057068
4.29799999999977,0.800308308099641
4.29899999999977,0.730072165228987
4.29999999999977,-0.382990173765671
4.30099999999977,-0.47522097466983204
4.30199999999977,0.400374457898003
4.30299999999977,0.9149115497697391
4.30399999999977,0.360385801855324
4.30499999999977,-0.635251755734948
4.30599999999977,-0.46202437337883207
4.30699999999977,0.653594342203036
4.30799999999977,0.696581914681582
4.30899999999977,0.120332055767928
4.30999999999977,-0.351719714229257
4.31099999999977,0.344316525765483
4.31199999999977,0.955109607126607
4.31299999999978,0.7467958627601609
4.31399999999978,-0.612202416365761
4.31499999999978,-0.0973764256601007
4.3159999999997805,0.9122916940995219
4.31699999999978,0.945635702888135
4.31799999999978,-0.17320923433641103
4.31899999999978,-0.7947257947567409
4.31999999999978,0.3785484140356021
4.32099999999978,1.05363199885928
4.32199999999978,0.285904521254497
4.32299999999978,-0.7986691120299
4.3239999999997805,-0.32746632408015997
4.32499999999978,1.1891195844280902
4.32599999999978,0.614567679489034
4.32699999999978,-0.298860051771572
4.32799999999978,-0.39819202193882597
4.32899999999978,0.548717496589299
4.32999999999978,1.02669440204363
4.33099999999978,-0.0398014439004097
4.3319999999997805,-0.19254441113077397
4.33299999999978,0.0407364908561106
4.33399999999978,1.03672517755713
4.33499999999978,0.5073073515580739
4.33599999999978,-0.5094417573935279
4.33699999999978,-0.412071819503175
4.33799999999978,0.530580828302635
4.33899999999978,0.896830012425234
4.3399999999997805,0.16901225714473098
4.34099999999978,-0.42361661793274297
4.34199999999978,-0.0155615265145005
4.34299999999979,0.829992541714091
4.34399999999979,0.8487839028163259
4.34499999999979,-0.527828957359374
4.3459999999997905,-0.655006426881093
4.34699999999979,0.59638154657829
4.34799999999979,0.918535458705201
4.348999999999791,0.537916430540275
4.34999999999979,-0.599255970327589
4.35099999999979,-0.0235383851704875
4.35199999999979,1.1252850075223502
4.35299999999979,0.8782210263510379
4.3539999999997905,-0.251885521305123
4.35499999999979,-0.416706791488298
4.35599999999979,0.571810970525523
4.356999999999791,0.83604524053536
4.35799999999979,-0.0758011494507769
4.35899999999979,-0.8293243124539951
4.35999999999979,-0.0675443045462001
4.36099999999979,1.0710544461140898
4.3619999999997905,0.19123072258956697
4.36299999999979,-0.30955318456665004
4.36399999999979,-0.347182785174914
4.364999999999791,0.7568115833062591
4.36599999999979,0.840825109654163
4.36699999999979,0.0410545202544982
4.36799999999979,-0.35405938712674295
4.36899999999979,0.132257464175478
4.3699999999997905,1.0666148397998
4.37099999999979,0.516817689589249
4.37199999999979,0.0339829028353892
4.3729999999997995,-0.23798624982203603
4.3739999999998,0.6381835832569929
4.3749999999998,0.921450765814379
4.3759999999998,0.114898140898157
4.3769999999998,-0.48170771022810793
4.377999999999799,0.159209677588051
4.3789999999998,0.928045701104808
4.3799999999998,0.637044719349349
4.3809999999997995,-0.500959546356243
4.3819999999998,-0.3516056964315639
4.3829999999998,0.590382888295473
4.3839999999998,0.989482954349739
4.3849999999998,-0.192722869493999
4.385999999999799,-0.891239874507393
4.3869999999998,0.497976409807872
4.3879999999998,1.09614003114254
4.3889999999997995,0.843331932625686
4.3899999999998,-0.627384998644753
4.390999999999799,-0.193010250173979
4.3919999999998,1.0408697155117
4.3929999999998,0.875866022338356
4.393999999999799,-0.0510315683430903
4.3949999999998,-0.752041701831268
4.3959999999998,0.23430146295058898
4.3969999999997995,0.8623243213496171
4.3979999999998,-0.0840962609569796
4.398999999999799,-0.40165140181078596
4.3999999999998,-0.247781029096089
4.4009999999998,0.7863119046505409
4.401999999999799,0.5121114502444479
4.4029999999998095,-0.165226889655979
4.40399999999981,-0.49835401276907204
4.40499999999981,0.41659652928331503
4.40599999999981,1.08311547892296
4.40699999999981,0.36246168450172794
4.40799999999981,-0.14015160115040698
4.40899999999981,-0.160188602096043
4.40999999999981,0.778844488431266
4.4109999999998095,0.9399887835576729
4.41199999999981,0.0383032976735526
4.41299999999981,-0.553681430052995
4.41399999999981,0.233653393539629
4.41499999999981,1.1512767248445301
4.41599999999981,0.435501922801829
4.41699999999981,-0.7102989635890591
4.41799999999981,-0.196606883178121
4.4189999999998095,0.731016812025264
4.41999999999981,0.868242810067572
4.42099999999981,-0.480226874606122
4.42199999999981,-0.429476467572184
4.42299999999981,0.363663509926447
4.423999999999809,1.09826833222424
4.42499999999981,0.119405336959105
4.42599999999981,-0.5184849412980971
4.4269999999998095,0.273222662523695
4.42799999999981,1.0067126327681
4.42899999999981,0.7280210608902951
4.42999999999981,-0.142738862729961
4.43099999999981,-0.31288806033635497
4.431999999999809,0.635542575667962
4.43299999999982,0.9005050380519591
4.433999999999821,0.111281190260719
4.43499999999982,-0.7908776104064991
4.4359999999998205,-0.15809188192465698
4.436999999999821,0.971116958786524
4.43799999999982,0.29612677711945
4.438999999999821,0.00970744543986223
4.439999999999821,-0.47968285069252603
4.44099999999982,0.355257836127965
4.441999999999821,0.9219793218568249
4.44299999999982,0.103121317548459
4.4439999999998205,-0.35060567361444706
4.444999999999821,0.0391114144140142
4.44599999999982,1.02708031781165
4.446999999999821,0.861696321252677
4.447999999999821,-0.181025802762685
4.44899999999982,-0.436842403757661
4.449999999999821,0.45673060787261605
4.45099999999982,1.17669916525949
4.4519999999998205,0.0368396129732267
4.452999999999821,-0.7029175967827211
4.45399999999982,0.0173690076474871
4.454999999999821,1.1635169158157601
4.455999999999821,0.830352362644352
4.45699999999982,-0.706804571767492
4.457999999999821,-0.350062343866489
4.45899999999982,0.5241449855474001
4.4599999999998206,0.8227332984959741
4.460999999999821,-0.0939592300546322
4.46199999999982,-0.429844307597732
4.46299999999983,0.154294722969567
4.46399999999983,0.996981316964604
4.46499999999983,0.338658177414496
4.4659999999998305,-0.319982403859416
4.46699999999983,-0.0583838721694197
4.46799999999983,0.809865633609357
4.46899999999983,0.795324702555808
4.46999999999983,0.21571684348529302
4.47099999999983,-0.45257714253682896
4.47199999999983,0.21012605643881
4.47299999999983,0.9743402120430159
4.473999999999831,0.428099681507663
4.47499999999983,-0.427737124796262
4.47599999999983,-0.614922430405093
4.47699999999983,0.670848239378798
4.47799999999983,0.797637783147057
4.4789999999998305,0.329122011693214
4.47999999999983,-0.571872566484408
4.48099999999983,-0.0785332092301292
4.481999999999831,1.23147421007936
4.48299999999983,0.580634027329111
4.48399999999983,-0.525446842928565
4.48499999999983,-0.385224543197771
4.48599999999983,0.836921370792358
4.4869999999998305,1.2505524345731203
4.48799999999983,-0.41049575841429703
4.48899999999983,-0.6286652392758431
4.48999999999983,0.225560519148583
4.49099999999983,1.0378594071223999
4.49199999999983,0.252934891370576
4.49299999999984,-0.8519751359314091
4.49399999999984,-0.19876318220373299
4.494999999999839,0.972625388431784
4.49599999999984,0.797270552095121
4.49699999999984,-0.401295699886284
4.4979999999998395,-0.42626380474990705
4.49899999999984,0.320124755929364
4.499999999999839,0.843757535424937
4.50099999999984,0.386016277690502
4.50199999999984,-0.349223930670037
4.502999999999839,-0.11290613055008
4.50399999999984,0.8634005150650992
4.50499999999984,0.505528842528054
4.5059999999998395,0.197699479335253
4.50699999999984,-0.39594527357715503
4.507999999999839,0.46782067024278706
4.50899999999984,0.992824755652331
4.50999999999984,0.523433494657016
